date,review,rating,isEdited,userName,title,sentiment,Num_word_review,temp_list
2021-02-20 08:03:12,person prefer much storybook movi gameplay redund collect long walk waypoint usual yet type game ton cutscen dialogu screen decent stori opinion overbear want narc game like combat charact start play genshin first week came grown tire routin like gameplay great graphic charact overal likabl back mission stori quest usual old mission play x side quest long enough actual storylin space way point bothersom usual get kind close go quest minut climb waypoint avoid climb forev stori driven player game like uniqu fight most face enemi cutscen run mission throw action pull right back want love genshin game mihoyo fault make everyon happi matter hard tri,2,False,Admiral Waves,It’s Ok,-1,243,"['person', 'prefer', 'much', 'storybook', 'movi', 'gameplay', 'redund', 'collect', 'long', 'walk', 'waypoint', 'usual', 'yet', 'type', 'game', 'ton', 'cutscen', 'dialogu', 'screen', 'decent', 'stori', 'opinion', 'overbear', 'want', 'narc', 'game', 'like', 'combat', 'charact', 'start', 'play', 'genshin', 'first', 'week', 'came', 'grown', 'tire', 'routin', 'like', 'gameplay', 'great', 'graphic', 'charact', 'overal', 'likabl', 'back', 'mission', 'stori', 'quest', 'usual', 'old', 'mission', 'play', 'x', 'side', 'quest', 'long', 'enough', 'actual', 'storylin', 'space', 'way', 'point', 'bothersom', 'usual', 'get', 'kind', 'close', 'go', 'quest', 'minut', 'climb', 'waypoint', 'avoid', 'climb', 'forev', 'stori', 'driven', 'player', 'game', 'like', 'uniqu', 'fight', 'most', 'face', 'enemi', 'cutscen', 'run', 'mission', 'throw', 'action', 'pull', 'right', 'back', 'want', 'love', 'genshin', 'game', 'mihoyo', 'fault', 'make', 'everyon', 'happi', 'matter', 'hard', 'tri']"
2022-12-12 02:10:09,yeah give wrong hate game amaz graphic amaz everyth high qualiti would realli hard make thing like thing confus lot thing teach beginn get skill find thing could help much beginn could level faster realli annoy could level adventur rank like like level someth also realli cool find new charact sword sometim good game amaz either way get higher rank like game die updat feel like come like year beginn much thing motiv play either way amaz game hi tech qualiti amaz love keep good,4,False,Sbd dndbdnbxndh,This game is going to knowledge of some things confuse me,1,202,"['yeah', 'give', 'wrong', 'hate', 'game', 'amaz', 'graphic', 'amaz', 'everyth', 'high', 'qualiti', 'would', 'realli', 'hard', 'make', 'thing', 'like', 'thing', 'confus', 'lot', 'thing', 'teach', 'beginn', 'get', 'skill', 'find', 'thing', 'could', 'help', 'much', 'beginn', 'could', 'level', 'faster', 'realli', 'annoy', 'could', 'level', 'adventur', 'rank', 'like', 'like', 'level', 'someth', 'also', 'realli', 'cool', 'find', 'new', 'charact', 'sword', 'sometim', 'good', 'game', 'amaz', 'either', 'way', 'get', 'higher', 'rank', 'like', 'game', 'die', 'updat', 'feel', 'like', 'come', 'like', 'year', 'beginn', 'much', 'thing', 'motiv', 'play', 'either', 'way', 'amaz', 'game', 'hi', 'tech', 'qualiti', 'amaz', 'love', 'keep', 'good']"
2020-10-11 22:08:41,first thing first graphic breathtak experi set game still pretti lowest graphic set second stori game play stori realli uniqu interest plus side stori distract help level anoth thing love game attent detail like barbara exampl call idol whenev abil mondstadt peopl clap insan littl detail appreci also mani hidden secret easter egg amaz basic game worth may may play hour end keep amaz work one quick suggest dev annoy combat specif button climb combat time sudden charact start climb slight stress boss fight read hop amaz day,5,False,jooo0718,Where to begin with this amazing game?,1,185,"['first', 'thing', 'first', 'graphic', 'breathtak', 'experi', 'set', 'game', 'still', 'pretti', 'lowest', 'graphic', 'set', 'second', 'stori', 'game', 'play', 'stori', 'realli', 'uniqu', 'interest', 'plus', 'side', 'stori', 'distract', 'help', 'level', 'anoth', 'thing', 'love', 'game', 'attent', 'detail', 'like', 'barbara', 'exampl', 'call', 'idol', 'whenev', 'abil', 'mondstadt', 'peopl', 'clap', 'insan', 'littl', 'detail', 'appreci', 'also', 'mani', 'hidden', 'secret', 'easter', 'egg', 'amaz', 'basic', 'game', 'worth', 'may', 'may', 'play', 'hour', 'end', 'keep', 'amaz', 'work', 'one', 'quick', 'suggest', 'dev', 'annoy', 'combat', 'specif', 'button', 'climb', 'combat', 'time', 'sudden', 'charact', 'start', 'climb', 'slight', 'stress', 'boss', 'fight', 'read', 'hop', 'amaz', 'day']"
2023-08-23 02:48:51,hi name brenleigh go say someth love game everyth gon na tell stori play genshin impact first time alway keep die kind got realli mad delet game play art game genshin impact like pictur like delet genshin impact got game great realli know delet genshin impact know like play lot time make sure play hour hehe anyway go say messag might die purpl tongu go write messag read might get emot life short fun die um realli hope guy make sure make game better better joke realli miss friend everyth thank make genshin impact alway love think play game written brenleigh,5,False,brevyn plays,I hope you read this,1,220,"['hi', 'name', 'brenleigh', 'go', 'say', 'someth', 'love', 'game', 'everyth', 'gon', 'na', 'tell', 'stori', 'play', 'genshin', 'impact', 'first', 'time', 'alway', 'keep', 'die', 'kind', 'got', 'realli', 'mad', 'delet', 'game', 'play', 'art', 'game', 'genshin', 'impact', 'like', 'pictur', 'like', 'delet', 'genshin', 'impact', 'got', 'game', 'great', 'realli', 'know', 'delet', 'genshin', 'impact', 'know', 'like', 'play', 'lot', 'time', 'make', 'sure', 'play', 'hour', 'hehe', 'anyway', 'go', 'say', 'messag', 'might', 'die', 'purpl', 'tongu', 'go', 'write', 'messag', 'read', 'might', 'get', 'emot', 'life', 'short', 'fun', 'die', 'um', 'realli', 'hope', 'guy', 'make', 'sure', 'make', 'game', 'better', 'better', 'joke', 'realli', 'miss', 'friend', 'everyth', 'thank', 'make', 'genshin', 'impact', 'alway', 'love', 'think', 'play', 'game', 'written', 'brenleigh']"
2022-07-04 17:25:00,game play wise alright unfair advantag bother far stori line alright major con space charact design think know sumeru charact leak way anoth can not deni horribl inaccur list reason think one light skin suppos middl eastern south asian countri know southeast asia though archon fair skin sit right like half fan second reason racist charact design charact say someon might read want get spoil anyth like could describ best color scheme pink outrag design know differ known combin togeth apolog lack inform want go alreadi,4,False,i dout have boold,My thinking of Genshin Impact!,1,214,"['game', 'play', 'wise', 'alright', 'unfair', 'advantag', 'bother', 'far', 'stori', 'line', 'alright', 'major', 'con', 'space', 'charact', 'design', 'think', 'know', 'sumeru', 'charact', 'leak', 'way', 'anoth', 'can', 'not', 'deni', 'horribl', 'inaccur', 'list', 'reason', 'think', 'one', 'light', 'skin', 'suppos', 'middl', 'eastern', 'south', 'asian', 'countri', 'know', 'southeast', 'asia', 'though', 'archon', 'fair', 'skin', 'sit', 'right', 'like', 'half', 'fan', 'second', 'reason', 'racist', 'charact', 'design', 'charact', 'say', 'someon', 'might', 'read', 'want', 'get', 'spoil', 'anyth', 'like', 'could', 'describ', 'best', 'color', 'scheme', 'pink', 'outrag', 'design', 'know', 'differ', 'known', 'combin', 'togeth', 'apolog', 'lack', 'inform', 'want', 'go', 'alreadi']"
2022-11-14 00:18:57,would definit game like rpg action stuff start play march gameplay amaz problem game wish let honest hate lose charact like diluc jean qiqi keqe mona find realli annoy lost zhong yelan least got new charact graphic rememb chang onto ipad graphic realli low even high would lag lot still low qualiti last problem volum glitch old ipad volum glitch sudden work even though volum set know might ipad act current ipad one volum complet unless wear headphon might ipad problem think amaz rpg game recommend friend great work,5,False,Catgirl2012,One of the best games out there!,1,199,"['would', 'definit', 'game', 'like', 'rpg', 'action', 'stuff', 'start', 'play', 'march', 'gameplay', 'amaz', 'problem', 'game', 'wish', 'let', 'honest', 'hate', 'lose', 'charact', 'like', 'diluc', 'jean', 'qiqi', 'keqe', 'mona', 'find', 'realli', 'annoy', 'lost', 'zhong', 'yelan', 'least', 'got', 'new', 'charact', 'graphic', 'rememb', 'chang', 'onto', 'ipad', 'graphic', 'realli', 'low', 'even', 'high', 'would', 'lag', 'lot', 'still', 'low', 'qualiti', 'last', 'problem', 'volum', 'glitch', 'old', 'ipad', 'volum', 'glitch', 'sudden', 'work', 'even', 'though', 'volum', 'set', 'know', 'might', 'ipad', 'act', 'current', 'ipad', 'one', 'volum', 'complet', 'unless', 'wear', 'headphon', 'might', 'ipad', 'problem', 'think', 'amaz', 'rpg', 'game', 'recommend', 'friend', 'great', 'work']"
2021-10-03 06:34:37,love everyth game graphic everyth good stori even though yet still beginn charact amaz still confus artifact work understand sooner later one thing think would coool add game abl stori quest like quest need continu stori think work like domain get prize lose health finish think prize big consid alreadi quest think could cool see cool anim quest know mani player would like experi quest could littl slot access old quest player finish also sort like littl quest thingi game show quest bye reread saw use word quest lot haha,5,False,meariii,Amazing!!💚✨,1,201,"['love', 'everyth', 'game', 'graphic', 'everyth', 'good', 'stori', 'even', 'though', 'yet', 'still', 'beginn', 'charact', 'amaz', 'still', 'confus', 'artifact', 'work', 'understand', 'sooner', 'later', 'one', 'thing', 'think', 'would', 'coool', 'add', 'game', 'abl', 'stori', 'quest', 'like', 'quest', 'need', 'continu', 'stori', 'think', 'work', 'like', 'domain', 'get', 'prize', 'lose', 'health', 'finish', 'think', 'prize', 'big', 'consid', 'alreadi', 'quest', 'think', 'could', 'cool', 'see', 'cool', 'anim', 'quest', 'know', 'mani', 'player', 'would', 'like', 'experi', 'quest', 'could', 'littl', 'slot', 'access', 'old', 'quest', 'player', 'finish', 'also', 'sort', 'like', 'littl', 'quest', 'thingi', 'game', 'show', 'quest', 'bye', 'reread', 'saw', 'use', 'word', 'quest', 'lot', 'haha']"
2021-09-29 02:40:17,love game much basic play mihoyo pleas give fellow genshin player respons anniversari reward instead hide censor hate comment pleas mean sound mean realli like game realli want go flame agre peopl anniversari reward disappoint special mean kinda mind realli although peopl mind lot peopl support mihoyo pleas think realli import us actual give us respons instead censor hate yes us realli overreact point like new event primogem obvious special mihoyo anniversari togeth love care game expect atleast give us decent reward instead cope lantern festiv thank pleas read read come answer problem want give fellow genshin player respons,3,False,cicicupcake,Great game but..,-1,218,"['love', 'game', 'much', 'basic', 'play', 'mihoyo', 'pleas', 'give', 'fellow', 'genshin', 'player', 'respons', 'anniversari', 'reward', 'instead', 'hide', 'censor', 'hate', 'comment', 'pleas', 'mean', 'sound', 'mean', 'realli', 'like', 'game', 'realli', 'want', 'go', 'flame', 'agre', 'peopl', 'anniversari', 'reward', 'disappoint', 'special', 'mean', 'kinda', 'mind', 'realli', 'although', 'peopl', 'mind', 'lot', 'peopl', 'support', 'mihoyo', 'pleas', 'think', 'realli', 'import', 'us', 'actual', 'give', 'us', 'respons', 'instead', 'censor', 'hate', 'yes', 'us', 'realli', 'overreact', 'point', 'like', 'new', 'event', 'primogem', 'obvious', 'special', 'mihoyo', 'anniversari', 'togeth', 'love', 'care', 'game', 'expect', 'atleast', 'give', 'us', 'decent', 'reward', 'instead', 'cope', 'lantern', 'festiv', 'thank', 'pleas', 'read', 'read', 'come', 'answer', 'problem', 'want', 'give', 'fellow', 'genshin', 'player', 'respons']"
2021-01-07 14:30:29,love game consum week look game actual rpg gameplay grind open world forev plus pay play one game reli player proceed beat boss co op mode easi use special event mandatori win stori noth special skip dialogu bore still complet everyth without confus real issu advertis game seven contin explor two finish left mission wonder go next need find eventu went onlin ask go next found game still develop contin open month month think made appar talk explor contin,5,False,Foolsraven,Great game but some issues,1,191,"['love', 'game', 'consum', 'week', 'look', 'game', 'actual', 'rpg', 'gameplay', 'grind', 'open', 'world', 'forev', 'plus', 'pay', 'play', 'one', 'game', 'reli', 'player', 'proceed', 'beat', 'boss', 'co', 'op', 'mode', 'easi', 'use', 'special', 'event', 'mandatori', 'win', 'stori', 'noth', 'special', 'skip', 'dialogu', 'bore', 'still', 'complet', 'everyth', 'without', 'confus', 'real', 'issu', 'advertis', 'game', 'seven', 'contin', 'explor', 'two', 'finish', 'left', 'mission', 'wonder', 'go', 'next', 'need', 'find', 'eventu', 'went', 'onlin', 'ask', 'go', 'next', 'found', 'game', 'still', 'develop', 'contin', 'open', 'month', 'month', 'think', 'made', 'appar', 'talk', 'explor', 'contin']"
2023-01-16 02:12:41,best friend brought hous forc download laptop weird look back thing know know anyth reach year anniversari game dec th love game anim charact nation cultur represent realli game problem storag would start much earlier storag phone tri download game mani time play new laptop becam venti main moment got hate peopl turn race skin color know give crap super dark color charact nation repres pale peopl racist even realiz charact beauti peopl know enjoy game make everyth race love game keep might start honkai soon depend much daili grind random barbato main,5,False,Jdlahskjdkd,Best thing I’ve ever been forced into!,1,197,"['best', 'friend', 'brought', 'hous', 'forc', 'download', 'laptop', 'weird', 'look', 'back', 'thing', 'know', 'know', 'anyth', 'reach', 'year', 'anniversari', 'game', 'dec', 'th', 'love', 'game', 'anim', 'charact', 'nation', 'cultur', 'represent', 'realli', 'game', 'problem', 'storag', 'would', 'start', 'much', 'earlier', 'storag', 'phone', 'tri', 'download', 'game', 'mani', 'time', 'play', 'new', 'laptop', 'becam', 'venti', 'main', 'moment', 'got', 'hate', 'peopl', 'turn', 'race', 'skin', 'color', 'know', 'give', 'crap', 'super', 'dark', 'color', 'charact', 'nation', 'repres', 'pale', 'peopl', 'racist', 'even', 'realiz', 'charact', 'beauti', 'peopl', 'know', 'enjoy', 'game', 'make', 'everyth', 'race', 'love', 'game', 'keep', 'might', 'start', 'honkai', 'soon', 'depend', 'much', 'daili', 'grind', 'random', 'barbato', 'main']"
2022-05-30 21:02:56,genshin impact easili one best open world game seen success entertain think charact great interest backstori howev like anti free play game yes simpl play free play want star charact complet differ stori primogem annoy tedious get free play get often get let say raiden shogun banner came primogem afford ten pull took hour get primogem get noth good grind ten pill enough get diluc game honest beg money hate itanoth topic realli hate charact specif femal one everi femal charact see interest sad traumat backstori depress show almost emot flirti bore travel fix woohoo think honkai show charact emot much better genshin wish could chang,4,False,heel jfjtjfnd,"Great game, but..",1,213,"['genshin', 'impact', 'easili', 'one', 'best', 'open', 'world', 'game', 'seen', 'success', 'entertain', 'think', 'charact', 'great', 'interest', 'backstori', 'howev', 'like', 'anti', 'free', 'play', 'game', 'yes', 'simpl', 'play', 'free', 'play', 'want', 'star', 'charact', 'complet', 'differ', 'stori', 'primogem', 'annoy', 'tedious', 'get', 'free', 'play', 'get', 'often', 'get', 'let', 'say', 'raiden', 'shogun', 'banner', 'came', 'primogem', 'afford', 'ten', 'pull', 'took', 'hour', 'get', 'primogem', 'get', 'noth', 'good', 'grind', 'ten', 'pill', 'enough', 'get', 'diluc', 'game', 'honest', 'beg', 'money', 'hate', 'itanoth', 'topic', 'realli', 'hate', 'charact', 'specif', 'femal', 'one', 'everi', 'femal', 'charact', 'see', 'interest', 'sad', 'traumat', 'backstori', 'depress', 'show', 'almost', 'emot', 'flirti', 'bore', 'travel', 'fix', 'woohoo', 'think', 'honkai', 'show', 'charact', 'emot', 'much', 'better', 'genshin', 'wish', 'could', 'chang']"
2022-07-19 03:20:16,first realli good game alway want play watch cousin youtub play l look fun soi download took realli like genshini start saturday though realli like long took download also much gb took realli good charact design sad glitch lott rate genshin impact much storag took laggi would gave sometim cutscen take long time pop also sometim realli bad qualiti actual still around someth gb left laggi also tri delet game messag save storag laggi origin realli good qualiti game recommend peopl like adventur peopl like gacha gacha anim amaz realli like game sinc start much experi realli like game sometim get real mad start load lag,4,False,sykunno fan,"Pretty good, but laggy. 😕",1,212,"['first', 'realli', 'good', 'game', 'alway', 'want', 'play', 'watch', 'cousin', 'youtub', 'play', 'l', 'look', 'fun', 'soi', 'download', 'took', 'realli', 'like', 'genshini', 'start', 'saturday', 'though', 'realli', 'like', 'long', 'took', 'download', 'also', 'much', 'gb', 'took', 'realli', 'good', 'charact', 'design', 'sad', 'glitch', 'lott', 'rate', 'genshin', 'impact', 'much', 'storag', 'took', 'laggi', 'would', 'gave', 'sometim', 'cutscen', 'take', 'long', 'time', 'pop', 'also', 'sometim', 'realli', 'bad', 'qualiti', 'actual', 'still', 'around', 'someth', 'gb', 'left', 'laggi', 'also', 'tri', 'delet', 'game', 'messag', 'save', 'storag', 'laggi', 'origin', 'realli', 'good', 'qualiti', 'game', 'recommend', 'peopl', 'like', 'adventur', 'peopl', 'like', 'gacha', 'gacha', 'anim', 'amaz', 'realli', 'like', 'game', 'sinc', 'start', 'much', 'experi', 'realli', 'like', 'game', 'sometim', 'get', 'real', 'mad', 'start', 'load', 'lag']"
2023-07-12 23:47:08,get app save bunch time realli good storag ipad download app sign let get ask dad help hassl final got actual app know oh dad click start game wait lot time final thought get somewher said realli bad storag ipad weird thought whatev delet bunch photo get app delet bunch app still delet bunch app point favorit photo thought oh mayb bunch app delet bunch app hassl weird love app like person realli hard kept delet app kept sign end delet bunch app like final tri work pleas get app mayb problem mayb app problem know bunch peopl play mayb problem know thank read,1,False,Defiuygvdfskuyhvfdkiu,DON’T GET THIS APP,-1,274,"['get', 'app', 'save', 'bunch', 'time', 'realli', 'good', 'storag', 'ipad', 'download', 'app', 'sign', 'let', 'get', 'ask', 'dad', 'help', 'hassl', 'final', 'got', 'actual', 'app', 'know', 'oh', 'dad', 'click', 'start', 'game', 'wait', 'lot', 'time', 'final', 'thought', 'get', 'somewher', 'said', 'realli', 'bad', 'storag', 'ipad', 'weird', 'thought', 'whatev', 'delet', 'bunch', 'photo', 'get', 'app', 'delet', 'bunch', 'app', 'still', 'delet', 'bunch', 'app', 'point', 'favorit', 'photo', 'thought', 'oh', 'mayb', 'bunch', 'app', 'delet', 'bunch', 'app', 'hassl', 'weird', 'love', 'app', 'like', 'person', 'realli', 'hard', 'kept', 'delet', 'app', 'kept', 'sign', 'end', 'delet', 'bunch', 'app', 'like', 'final', 'tri', 'work', 'pleas', 'get', 'app', 'mayb', 'problem', 'mayb', 'app', 'problem', 'know', 'bunch', 'peopl', 'play', 'mayb', 'problem', 'know', 'thank', 'read']"
2023-04-06 15:12:49,download game start play begin first thing saw cours load screen got excit heard amaz thing love design pillar first went explor later found play game least hour day current ar tri play complaint hard farm primogem without event whenev tri farm primogem end complet event ten pull differ note charact design outstand simp worthi adult ador littl kid way captur person outfit blow mind read wonder want download game pleas much hate know peopl like favorit game stay number one spot month mayb even year comethank,5,False,✨💅🏻👁️👄👁️💅🏻✨,Absolutely Phenomenal,1,196,"['download', 'game', 'start', 'play', 'begin', 'first', 'thing', 'saw', 'cours', 'load', 'screen', 'got', 'excit', 'heard', 'amaz', 'thing', 'love', 'design', 'pillar', 'first', 'went', 'explor', 'later', 'found', 'play', 'game', 'least', 'hour', 'day', 'current', 'ar', 'tri', 'play', 'complaint', 'hard', 'farm', 'primogem', 'without', 'event', 'whenev', 'tri', 'farm', 'primogem', 'end', 'complet', 'event', 'ten', 'pull', 'differ', 'note', 'charact', 'design', 'outstand', 'simp', 'worthi', 'adult', 'ador', 'littl', 'kid', 'way', 'captur', 'person', 'outfit', 'blow', 'mind', 'read', 'wonder', 'want', 'download', 'game', 'pleas', 'much', 'hate', 'know', 'peopl', 'like', 'favorit', 'game', 'stay', 'number', 'one', 'spot', 'month', 'mayb', 'even', 'year', 'comethank']"
2021-09-28 03:13:08,game popular love stori line set design charact design etc thing issu main wifi download wifi genshin need strong lag lot peopl realli strong wifi come mobil player download also take pretti long least hour though okay part game realli detail need improv could made suggest anniversari gift mani peopl enjoy gift mani peopl fp peopl agre even wish least peopl say anoth thing like person opinion one creat charact would find pretti cool though would take lot gb probabl lot updat opinion realli enjoy game think great game peopl play,5,False,KQOIL,Love it with some suggestions,1,191,"['game', 'popular', 'love', 'stori', 'line', 'set', 'design', 'charact', 'design', 'etc', 'thing', 'issu', 'main', 'wifi', 'download', 'wifi', 'genshin', 'need', 'strong', 'lag', 'lot', 'peopl', 'realli', 'strong', 'wifi', 'come', 'mobil', 'player', 'download', 'also', 'take', 'pretti', 'long', 'least', 'hour', 'though', 'okay', 'part', 'game', 'realli', 'detail', 'need', 'improv', 'could', 'made', 'suggest', 'anniversari', 'gift', 'mani', 'peopl', 'enjoy', 'gift', 'mani', 'peopl', 'fp', 'peopl', 'agre', 'even', 'wish', 'least', 'peopl', 'say', 'anoth', 'thing', 'like', 'person', 'opinion', 'one', 'creat', 'charact', 'would', 'find', 'pretti', 'cool', 'though', 'would', 'take', 'lot', 'gb', 'probabl', 'lot', 'updat', 'opinion', 'realli', 'enjoy', 'game', 'think', 'great', 'game', 'peopl', 'play']"
2020-11-06 11:17:19,ok guy definit rais bar mobil game play rpg game open world game mmorpg gacha collect game etc year without satisfi long term howev game right definit rais bar moment first download honest impress graphic amaz gameplay beauti charact uniqu interact well thought storylin intric also love way incorpor element combin turn tide battl way differ charact differ thing offer term combat even menu screen beauti definit see play year futur hope guy make content go add event thing earn beauti immers enjoy game mobil market oh heard control support kinda excit see ad game sinc main play control,5,False,Frz_King,Finally!!!!!,1,191,"['ok', 'guy', 'definit', 'rais', 'bar', 'mobil', 'game', 'play', 'rpg', 'game', 'open', 'world', 'game', 'mmorpg', 'gacha', 'collect', 'game', 'etc', 'year', 'without', 'satisfi', 'long', 'term', 'howev', 'game', 'right', 'definit', 'rais', 'bar', 'moment', 'first', 'download', 'honest', 'impress', 'graphic', 'amaz', 'gameplay', 'beauti', 'charact', 'uniqu', 'interact', 'well', 'thought', 'storylin', 'intric', 'also', 'love', 'way', 'incorpor', 'element', 'combin', 'turn', 'tide', 'battl', 'way', 'differ', 'charact', 'differ', 'thing', 'offer', 'term', 'combat', 'even', 'menu', 'screen', 'beauti', 'definit', 'see', 'play', 'year', 'futur', 'hope', 'guy', 'make', 'content', 'go', 'add', 'event', 'thing', 'earn', 'beauti', 'immers', 'enjoy', 'game', 'mobil', 'market', 'oh', 'heard', 'control', 'support', 'kinda', 'excit', 'see', 'ad', 'game', 'sinc', 'main', 'play', 'control']"
2021-10-03 02:25:19,overal good game nice graphic charact divers lot game casual fp gamer love open world abl collect various thing hand basic dedic lot time want good game spend money time even commiss everyday guess lost time play lot catch skip multipl banner even get close get star even get first star took pull know unlucki ridicul lot hidden mechan game piti system sometim hard understand player like sometim overwhelm also ui extrem confus difficult navig everyth super cluster endless menu option also get skip dialogu activ status option pleasethi game right alli hard keep like game gameplay extern event sorri long,4,False,SaltyKoi1,Neat lol,1,213,"['overal', 'good', 'game', 'nice', 'graphic', 'charact', 'divers', 'lot', 'game', 'casual', 'fp', 'gamer', 'love', 'open', 'world', 'abl', 'collect', 'various', 'thing', 'hand', 'basic', 'dedic', 'lot', 'time', 'want', 'good', 'game', 'spend', 'money', 'time', 'even', 'commiss', 'everyday', 'guess', 'lost', 'time', 'play', 'lot', 'catch', 'skip', 'multipl', 'banner', 'even', 'get', 'close', 'get', 'star', 'even', 'get', 'first', 'star', 'took', 'pull', 'know', 'unlucki', 'ridicul', 'lot', 'hidden', 'mechan', 'game', 'piti', 'system', 'sometim', 'hard', 'understand', 'player', 'like', 'sometim', 'overwhelm', 'also', 'ui', 'extrem', 'confus', 'difficult', 'navig', 'everyth', 'super', 'cluster', 'endless', 'menu', 'option', 'also', 'get', 'skip', 'dialogu', 'activ', 'status', 'option', 'pleasethi', 'game', 'right', 'alli', 'hard', 'keep', 'like', 'game', 'gameplay', 'extern', 'event', 'sorri', 'long']"
2022-03-16 04:45:03,honest game spoil player base love amount care detail go everyth lore actual book read npcs differ action depend nation charact well throughout design appear attack person voic line element skill lot wan na go fish wan na farm better charact person level wan na go stori quest get know charact hangout event world quest main quest event cook make hous catch critter fight monster delv complex stori theori hunt aesthet pleas charact map beat spiral abyss explor nation import find lost twin play near everi day play sinc game came updat welcom new event even open world locat mention still go got game without understand would like love,5,False,DigitMonster,Spoils the Players💕,1,182,"['honest', 'game', 'spoil', 'player', 'base', 'love', 'amount', 'care', 'detail', 'go', 'everyth', 'lore', 'actual', 'book', 'read', 'npcs', 'differ', 'action', 'depend', 'nation', 'charact', 'well', 'throughout', 'design', 'appear', 'attack', 'person', 'voic', 'line', 'element', 'skill', 'lot', 'wan', 'na', 'go', 'fish', 'wan', 'na', 'farm', 'better', 'charact', 'person', 'level', 'wan', 'na', 'go', 'stori', 'quest', 'get', 'know', 'charact', 'hangout', 'event', 'world', 'quest', 'main', 'quest', 'event', 'cook', 'make', 'hous', 'catch', 'critter', 'fight', 'monster', 'delv', 'complex', 'stori', 'theori', 'hunt', 'aesthet', 'pleas', 'charact', 'map', 'beat', 'spiral', 'abyss', 'explor', 'nation', 'import', 'find', 'lost', 'twin', 'play', 'near', 'everi', 'day', 'play', 'sinc', 'game', 'came', 'updat', 'welcom', 'new', 'event', 'even', 'open', 'world', 'locat', 'mention', 'still', 'go', 'got', 'game', 'without', 'understand', 'would', 'like', 'love']"
2021-10-03 09:16:02,first start play game fun ever long graphic song track voic act charact design done well event great fun chore sometim event fun hide n seek glide challeng golden archipelago favorit map big gorgeous sceneri fun time explor map game need thing late game like replay abl content way much besid commiss use resin add resin need fix bug let go wall get stuck need rework amber like chang kit use qiqi barbara kokomi need someth els besid heal better unit job give att buff deal dmg game realli fun play sound track charact design graphic voic act realli good job,5,False,tastemon,Amazing game,1,208,"['first', 'start', 'play', 'game', 'fun', 'ever', 'long', 'graphic', 'song', 'track', 'voic', 'act', 'charact', 'design', 'done', 'well', 'event', 'great', 'fun', 'chore', 'sometim', 'event', 'fun', 'hide', 'n', 'seek', 'glide', 'challeng', 'golden', 'archipelago', 'favorit', 'map', 'big', 'gorgeous', 'sceneri', 'fun', 'time', 'explor', 'map', 'game', 'need', 'thing', 'late', 'game', 'like', 'replay', 'abl', 'content', 'way', 'much', 'besid', 'commiss', 'use', 'resin', 'add', 'resin', 'need', 'fix', 'bug', 'let', 'go', 'wall', 'get', 'stuck', 'need', 'rework', 'amber', 'like', 'chang', 'kit', 'use', 'qiqi', 'barbara', 'kokomi', 'need', 'someth', 'els', 'besid', 'heal', 'better', 'unit', 'job', 'give', 'att', 'buff', 'deal', 'dmg', 'game', 'realli', 'fun', 'play', 'sound', 'track', 'charact', 'design', 'graphic', 'voic', 'act', 'realli', 'good', 'job']"
2020-12-06 01:48:50,want say much admir work put creat game mobil level detail overal immers involv game realli make wan na play hour discov land mean yes combat system far one best encount amongst rpg genr mani combat involv game well genshin impact take cake suggest someth make experi even better would control support sure folk develop heard million time pleas would consid least ad short time let us player decid like mani us prefer mobil afford consol make one mobil huge one mobil communiti us still enjoy remot control play could pleas hear us thing ask oh cours pvp love pvp mayb co op campaign,5,False,Robbie Duval,OUTSTANDING! I HOPE IT LASTS FOREVER!,1,204,"['want', 'say', 'much', 'admir', 'work', 'put', 'creat', 'game', 'mobil', 'level', 'detail', 'overal', 'immers', 'involv', 'game', 'realli', 'make', 'wan', 'na', 'play', 'hour', 'discov', 'land', 'mean', 'yes', 'combat', 'system', 'far', 'one', 'best', 'encount', 'amongst', 'rpg', 'genr', 'mani', 'combat', 'involv', 'game', 'well', 'genshin', 'impact', 'take', 'cake', 'suggest', 'someth', 'make', 'experi', 'even', 'better', 'would', 'control', 'support', 'sure', 'folk', 'develop', 'heard', 'million', 'time', 'pleas', 'would', 'consid', 'least', 'ad', 'short', 'time', 'let', 'us', 'player', 'decid', 'like', 'mani', 'us', 'prefer', 'mobil', 'afford', 'consol', 'make', 'one', 'mobil', 'huge', 'one', 'mobil', 'communiti', 'us', 'still', 'enjoy', 'remot', 'control', 'play', 'could', 'pleas', 'hear', 'us', 'thing', 'ask', 'oh', 'cours', 'pvp', 'love', 'pvp', 'mayb', 'co', 'op', 'campaign']"
